,files,a,b,c,rmse
304,2021_02_16_16_58_50.json,-11.697277156157554,2.471268837788603,-0.0015309860015493037,14.009326038808897
305,2021_02_16_17_38_40.json,-282.2162706854102,4.487129490499546,-0.0040308284217297815,22.80710516570013
306,2021_02_18_16_01_40.json,-407.3497939104,5.215257190619968,-0.0030897553635301504,64.82928120115699
307,2021_02_19_16_16_19.json,140.266011638272,1.0793876690545179,0.0015327373672857616,24.79594384740087
308,2021_02_19_17_21_38.json,-405.3829613266544,5.121692252267216,-0.006358741476517202,21.09610707704798
309,2021_02_22_14_57_33.json,18.536727054881737,2.049842972289297,-0.0007527751707018462,16.032066968209577
310,2021_02_22_16_08_55.json,-249.10272888733465,3.862723234296545,-0.005861878068711585,19.501762684400504
311,2021_02_24_17_23_37.json,-43.18153671456548,2.6729878179980937,-0.0032613080995209957,22.751605706465057
312,2021_02_24_17_54_00.json,-153.64309166941428,3.262643732134368,-0.004612913607699714,34.65095965289034
313,2021_02_25_15_20_07.json,-209.7267260417667,3.7111738974868396,-0.0011079573568533844,42.62063341584739
314,2021_02_26_16_43_32.json,-98.74662945248349,3.0830298542286707,-0.0014540507669304754,14.127681707572727
315,2021_02_27_10_36_48.json,114.08820953839034,1.289040465830889,-0.0001717688927083145,15.495274650597793
316,2021_02_28_16_23_52.json,102.23923437685966,1.4760727827138187,-0.0005071260357659922,13.38473139916451
317,2021_03_03_15_10_57.json,-114.07441191451079,3.0993023423166357,-0.0017060840734415834,27.73856843753146
318,2021_03_04_16_01_34.json,2.20928860827928,2.2644967359802983,-0.0009756439670311118,14.433132196292416
319,2021_03_05_15_24_15.json,-259.13277059806984,4.183284556177633,-0.002235116935929354,51.68278375067099
320,2021_03_08_17_07_07.json,41.51123870510759,1.9698548192201757,-0.0008152659020468679,13.962583706953346
